No,Saldo,Frek ATM,Jenis Kelamin,tempat tinggal,Frek Supermarket,Frek Dept Store,Usia
12661,3.143,7,Perempuan,rural,6,3,31
12662,2.588,1,Laki-Laki,urban,1,3,38
12663,6.816,5,Perempuan,rural,4,2,39
12664,4.272,3,Perempuan,rural,1,2,43
12665,1.698,1,Perempuan,rural,4,2,34
12666,5.766,8,Perempuan,rural,4,5,38
12667,0.729,5,Perempuan,rural,5,1,47
12668,1.405,1,Laki-Laki,rural,1,0,32
12669,6.340,6,Perempuan,rural,4,2,40
12670,0.375,0,Perempuan,rural,3,0,37
12671,1.338,1,Perempuan,urban,5,0,40
12672,13.860,4,Perempuan,rural,0,5,42
12673,9.921,6,Laki-Laki,rural,0,0,37
12674,1.062,2,Laki-Laki,rural,1,2,37
12675,4.131,1,Perempuan,rural,5,2,46
12676,3.715,1,Laki-Laki,urban,1,2,38
12677,4.882,3,Perempuan,rural,2,1,38
12678,2.410,2,Perempuan,rural,2,0,36
12679,18.147,9,Perempuan,rural,5,0,32
12680,4.974,4,Laki-Laki,urban,1,4,40
12681,1.263,2,Perempuan,rural,2,2,46
12682,0.856,0,Laki-Laki,urban,0,2,42
12683,6.049,3,Perempuan,rural,5,3,38
12684,7.116,5,Laki-Laki,rural,3,2,38
12685,0.999,2,Laki-Laki,rural,3,0,35
12686,2.014,1,Laki-Laki,rural,0,2,36
12687,2.892,3,Perempuan,rural,0,6,40
12688,0.031,6,Laki-Laki,rural,2,0,32
12689,11.525,8,Perempuan,rural,9,3,32
12690,0.750,4,Perempuan,rural,5,3,34
12691,2.325,1,Perempuan,rural,3,2,41
12692,0.651,3,Laki-Laki,rural,1,2,42
12693,4.353,1,Laki-Laki,urban,1,2,39
12694,0.697,0,Laki-Laki,urban,1,3,29
12695,19.650,4,Laki-Laki,rural,0,5,41
12696,3.654,1,Perempuan,urban,3,1,35
12697,4.642,1,Laki-Laki,urban,5,1,33
12698,4.911,4,Perempuan,rural,0,0,34
12699,2.406,4,Perempuan,rural,6,1,39
12700,14.567,4,Laki-Laki,urban,3,2,33
12701,4.361,4,Laki-Laki,urban,1,2,42
12702,0.467,7,Laki-Laki,urban,0,2,42
12703,9.588,9,Perempuan,urban,6,2,46
12704,9.716,4,Perempuan,rural,2,1,37
12705,3.876,1,Laki-Laki,urban,2,0,39
12706,1.524,2,Perempuan,rural,0,0,41
12707,19.584,7,Perempuan,urban,4,2,38
12708,1.933,5,Perempuan,urban,4,2,36
12709,0.151,2,Perempuan,rural,3,0,35
12710,11.246,5,Laki-Laki,rural,1,2,40
12711,1.230,3,Perempuan,rural,4,5,39
12712,41.678,9,Laki-Laki,urban,6,11,33
12713,3.105,4,Perempuan,rural,2,1,45
12714,5.528,5,Laki-Laki,urban,3,2,37
12715,3.470,2,Laki-Laki,urban,2,4,38
12716,0.122,0,Perempuan,rural,0,0,33
12717,16.648,14,Perempuan,rural,2,10,33
12718,5.687,4,Perempuan,urban,4,2,46
12719,2.666,0,Perempuan,urban,9,4,36
12720,0.770,0,Laki-Laki,urban,0,2,39
12721,0.891,3,Perempuan,rural,5,1,41
12722,1.545,2,Perempuan,rural,4,1,35
12723,6.925,7,Perempuan,rural,4,1,44
12724,0.816,0,Perempuan,urban,3,1,33
12725,2.819,0,Perempuan,rural,3,3,32
12726,8.717,2,Laki-Laki,rural,0,4,36
12727,16.258,5,Laki-Laki,rural,1,2,31
12728,4.683,9,Perempuan,rural,5,1,41
12729,0.456,2,Laki-Laki,rural,2,3,44
12730,8.143,10,Perempuan,rural,6,2,43
12731,6.040,5,Laki-Laki,rural,1,2,44
12732,7.917,5,Laki-Laki,rural,3,1,39
12733,1.381,4,Laki-Laki,rural,1,1,40
12734,6.507,6,Laki-Laki,rural,1,1,37
12735,7.366,2,Perempuan,urban,1,3,39
12736,1.879,5,Laki-Laki,rural,3,2,51
12737,3.451,1,Laki-Laki,rural,1,2,36
12738,0.900,2,Perempuan,urban,4,1,44
12739,12.140,5,Perempuan,rural,1,2,35
12740,2.321,1,Laki-Laki,rural,1,2,40
12741,4.104,6,Perempuan,rural,3,0,35
12742,0.230,3,Laki-Laki,rural,2,2,32
12743,0.476,3,Perempuan,rural,3,2,35
12744,13.885,4,Perempuan,rural,1,3,32
12745,2.762,3,Perempuan,urban,4,3,43
12746,0.571,3,Perempuan,urban,1,0,37
12747,1.014,5,Perempuan,rural,3,2,33
12748,0.800,3,Perempuan,urban,3,0,30
12749,3.111,5,Perempuan,rural,3,2,48
12750,4.942,5,Laki-Laki,rural,1,5,40
12751,5.570,2,Laki-Laki,rural,1,2,38
12752,2.440,0,Perempuan,rural,4,2,35
12753,3.756,5,Laki-Laki,rural,6,0,44
12754,1.587,4,Laki-Laki,rural,1,6,44
12755,2.497,0,Perempuan,rural,0,2,31
12756,34.988,14,Laki-Laki,rural,3,5,34
12757,3.115,2,Perempuan,rural,2,2,37
12758,3.494,1,Perempuan,rural,2,2,35
12759,1.031,2,Perempuan,urban,5,1,36
12760,2.759,1,Laki-Laki,urban,0,0,31
12761,19.908,8,Laki-Laki,rural,1,5,37
12762,1.986,4,Perempuan,rural,3,2,41
12763,4.405,2,Laki-Laki,urban,2,1,38
12764,0.862,5,Perempuan,rural,1,1,30
12765,3.096,3,Laki-Laki,rural,2,2,35
12766,6.610,1,Perempuan,rural,0,1,38
12767,21.817,8,Laki-Laki,urban,0,7,43
12768,9.455,7,Laki-Laki,rural,1,2,41
12769,5.151,3,Perempuan,rural,4,2,38
12770,8.559,4,Laki-Laki,rural,0,5,30
12771,6.744,6,Laki-Laki,rural,5,2,37
12772,0.108,2,Perempuan,rural,2,0,36
12773,5.176,2,Perempuan,rural,4,1,38
12774,4.914,5,Laki-Laki,rural,2,0,38
12775,20.937,7,Laki-Laki,rural,1,3,31
12776,0.125,7,Laki-Laki,rural,1,3,39
12777,8.330,7,Laki-Laki,urban,2,1,39
12778,0.710,0,Laki-Laki,rural,1,2,34
12779,1.957,8,Perempuan,rural,5,2,37
12780,2.884,5,Laki-Laki,urban,1,2,41
12781,3.871,4,Perempuan,urban,5,2,27
12782,7.940,9,Laki-Laki,rural,4,1,38
12783,2.313,0,Laki-Laki,rural,0,0,48
12784,1.102,4,Perempuan,rural,3,3,38
12785,7.498,2,Perempuan,rural,6,1,36
12786,0.677,4,Laki-Laki,urban,2,0,38
12787,2.862,4,Laki-Laki,rural,2,0,35
12788,3.122,2,Laki-Laki,rural,0,0,34
12789,0.002,1,Laki-Laki,rural,2,2,33
12790,6.544,1,Laki-Laki,rural,1,1,37
12791,9.261,1,Laki-Laki,urban,0,2,43
12792,1.706,3,Laki-Laki,rural,0,2,44
12793,1.155,1,Perempuan,rural,4,1,42
12794,13.954,5,Perempuan,rural,6,2,32
12795,3.562,3,Perempuan,rural,2,2,39
12796,8.572,5,Laki-Laki,rural,1,1,39
12797,3.042,7,Laki-Laki,urban,3,2,39
12798,9.232,3,Perempuan,rural,4,0,40
12799,0.708,4,Perempuan,urban,4,2,40
12800,8.851,5,Perempuan,rural,1,2,43
12801,2.570,4,Laki-Laki,urban,3,2,46
12802,0.712,4,Perempuan,rural,3,1,35
12803,12.175,5,Laki-Laki,urban,2,3,33
12804,4.287,6,Laki-Laki,urban,1,5,47
12805,13.443,7,Perempuan,rural,1,0,37
12806,0.285,1,Perempuan,rural,4,0,47
12807,4.274,4,Laki-Laki,rural,0,1,41
12808,6.166,8,Laki-Laki,rural,2,1,36
12809,24.432,13,Perempuan,rural,5,3,41
12810,0.066,3,Perempuan,rural,2,4,44
12811,4.023,3,Laki-Laki,urban,4,2,35
12812,11.395,4,Perempuan,urban,5,2,40
12813,7.514,8,Perempuan,rural,3,3,31
12814,0.250,7,Laki-Laki,urban,0,2,30
12815,0.584,3,Laki-Laki,rural,0,2,41
12816,1.958,1,Laki-Laki,rural,1,4,39
12817,38.320,21,Perempuan,rural,1,5,33
12818,1.429,3,Perempuan,rural,3,2,44
12819,5.748,4,Perempuan,rural,4,7,39
12820,11.479,6,Perempuan,rural,5,1,34
12821,0.663,3,Perempuan,rural,5,3,38
12822,1.165,1,Laki-Laki,rural,1,3,38
12823,1.470,3,Perempuan,rural,2,2,35
12824,6.342,6,Laki-Laki,urban,3,2,38
12825,11.681,5,Perempuan,urban,1,7,40
12826,0.410,0,Laki-Laki,rural,0,3,41
12827,16.170,13,Laki-Laki,urban,4,1,37
12828,0.345,3,Laki-Laki,urban,0,5,38
12829,18.491,4,Laki-Laki,rural,0,3,32
12830,10.900,8,Perempuan,rural,2,3,31
12831,4.134,4,Laki-Laki,urban,0,1,32
12832,3.069,8,Laki-Laki,rural,1,1,34
12833,3.997,4,Laki-Laki,rural,1,4,40
12834,0.021,3,Laki-Laki,rural,1,0,48
12835,0.156,2,Perempuan,urban,3,2,39
12836,0.719,5,Laki-Laki,rural,4,1,40
12837,1.391,2,Perempuan,rural,4,3,47
12838,11.285,5,Laki-Laki,rural,4,9,38
12839,12.482,3,Laki-Laki,rural,4,10,36
12840,8.113,5,Perempuan,urban,8,1,42
12841,0.790,3,Perempuan,urban,6,3,35
12842,4.259,4,Laki-Laki,urban,0,7,39
12843,2.010,1,Perempuan,urban,3,1,39
12844,34.557,17,Perempuan,urban,8,3,36
12845,6.806,11,Perempuan,rural,5,1,25
12846,0.901,5,Perempuan,rural,4,0,43
12847,0.983,4,Perempuan,rural,3,1,30
12848,0.741,5,Perempuan,rural,5,1,36
12849,1.859,4,Perempuan,urban,0,0,35
12850,15.927,3,Perempuan,rural,4,8,43
12851,1.482,6,Laki-Laki,rural,4,1,38
12852,4.233,2,Laki-Laki,rural,0,4,28
12853,3.150,3,Perempuan,rural,2,1,32
12854,8.665,5,Laki-Laki,rural,3,2,41
12855,24.211,4,Perempuan,urban,5,3,35
12856,0.395,0,Laki-Laki,rural,2,4,39
12857,6.273,9,Laki-Laki,urban,0,4,27
12858,3.657,4,Perempuan,rural,2,1,42
12859,5.589,1,Laki-Laki,rural,1,1,36
12860,5.026,1,Laki-Laki,rural,2,3,43
12861,32.021,8,Laki-Laki,rural,2,1,39
12862,9.255,4,Laki-Laki,urban,2,1,35
12863,0.741,0,Perempuan,urban,3,2,39
12864,8.325,4,Laki-Laki,rural,2,3,44
12865,0.958,0,Laki-Laki,rural,1,2,40
12866,1.025,3,Perempuan,urban,4,0,44
12867,0.726,6,Perempuan,rural,4,2,35
12868,0.288,4,Perempuan,urban,4,3,46
12869,13.718,6,Perempuan,rural,6,2,51
12870,10.042,5,Perempuan,urban,4,2,43
12871,29.276,18,Laki-Laki,rural,6,5,35
12872,4.315,7,Perempuan,urban,2,2,31
12873,9.678,4,Laki-Laki,urban,6,0,37
12874,7.559,1,Perempuan,rural,2,2,33
12875,5.927,4,Perempuan,urban,1,0,34
12876,4.903,0,Laki-Laki,urban,1,1,38
12877,1.772,4,Laki-Laki,rural,1,1,35
12878,10.741,2,Perempuan,urban,2,2,38
12879,2.709,5,Perempuan,rural,3,2,31
12880,1.390,5,Laki-Laki,rural,1,2,28
12881,0.998,2,Laki-Laki,rural,0,1,38
12882,1.368,16,Laki-Laki,rural,3,4,43
12883,7.419,8,Perempuan,urban,6,0,43
12884,1.238,4,Perempuan,urban,3,2,29
12885,1.715,5,Laki-Laki,urban,3,1,37
12886,4.695,7,Laki-Laki,rural,6,3,40
12887,4.577,4,Laki-Laki,rural,1,1,52
12888,3.840,3,Laki-Laki,rural,1,0,39
12889,2.837,1,Laki-Laki,urban,0,1,41
12890,2.883,1,Laki-Laki,rural,1,1,32
12891,1.123,5,Perempuan,rural,9,2,34
12892,5.718,1,Perempuan,rural,3,1,38
12893,2.391,2,Perempuan,urban,1,2,41
12894,2.931,5,Perempuan,rural,4,0,41
12895,1.647,3,Laki-Laki,rural,2,2,39
12896,0.105,3,Perempuan,rural,7,3,29
12897,4.799,0,Perempuan,rural,1,2,40
12898,26.244,9,Perempuan,rural,3,3,34
12899,4.823,1,Perempuan,rural,4,1,36
12900,3.822,4,Perempuan,rural,4,0,42
12901,8.056,3,Laki-Laki,urban,1,2,37
12902,0.960,5,Laki-Laki,urban,2,0,38
12903,1.459,0,Perempuan,urban,3,0,35
12904,13.814,4,Laki-Laki,rural,5,2,35
12905,11.669,6,Perempuan,urban,6,1,43
12906,1.815,3,Perempuan,rural,0,1,34
12907,8.043,10,Laki-Laki,rural,2,0,31
12908,2.177,2,Perempuan,rural,4,2,45
12909,9.610,6,Laki-Laki,urban,2,3,38
12910,4.818,8,Laki-Laki,rural,3,1,25
12911,2.402,1,Perempuan,rural,3,5,36
12912,4.999,3,Perempuan,rural,2,2,35
12913,4.311,1,Perempuan,urban,1,1,39
12914,11.708,6,Perempuan,rural,6,3,37
12915,0.893,2,Laki-Laki,urban,0,0,38
12916,10.411,8,Perempuan,rural,2,1,45
12917,1.842,3,Perempuan,rural,0,1,44
12918,12.680,8,Perempuan,urban,3,1,39
12919,4.222,4,Perempuan,urban,8,4,39
12920,5.871,4,Laki-Laki,rural,2,1,51
12921,4.238,3,Laki-Laki,rural,0,1,47
12922,8.790,9,Laki-Laki,rural,2,0,39
12923,0.774,0,Perempuan,rural,1,2,38
12924,17.204,18,Perempuan,urban,7,8,37
12925,4.923,1,Laki-Laki,urban,1,5,44
12926,0.283,5,Perempuan,rural,2,2,43
12927,13.486,7,Laki-Laki,rural,4,2,40
12928,0.195,2,Perempuan,urban,1,2,43
12929,7.432,5,Perempuan,rural,2,2,35
12930,11.295,6,Perempuan,urban,4,1,41
12931,4.101,6,Perempuan,urban,4,2,38
12932,3.892,6,Laki-Laki,rural,1,5,39
12933,7.258,4,Perempuan,rural,2,2,31
12934,7.387,4,Perempuan,rural,2,1,48
12935,3.622,2,Laki-Laki,rural,0,0,43
12936,10.713,2,Laki-Laki,urban,0,5,37
12937,19.518,3,Laki-Laki,rural,0,2,39
12938,0.317,6,Laki-Laki,rural,1,2,27
12939,2.185,3,Perempuan,urban,5,1,32
12940,4.572,5,Laki-Laki,rural,2,2,39
12941,2.046,2,Perempuan,rural,4,1,38
12942,0.408,4,Perempuan,urban,5,2,37
12943,2.969,4,Laki-Laki,urban,2,1,36
12944,0.369,8,Laki-Laki,rural,7,2,41
12945,0.643,2,Perempuan,urban,2,1,50
12946,6.324,4,Perempuan,urban,3,4,35
12947,1.042,1,Laki-Laki,rural,5,2,39
12948,5.050,9,Perempuan,rural,1,0,36
12949,6.458,4,Laki-Laki,rural,1,2,34
12950,3.100,5,Laki-Laki,urban,0,1,29
12951,4.389,0,Perempuan,rural,1,2,39
12952,0.238,0,Laki-Laki,rural,1,4,40
12953,0.083,5,Perempuan,urban,2,2,37
12954,0.696,5,Laki-Laki,urban,3,0,40
12955,6.248,4,Laki-Laki,rural,0,1,35
12956,6.764,5,Perempuan,rural,2,2,35
12957,2.116,1,Perempuan,rural,2,2,46
12958,66.530,24,Laki-Laki,rural,9,9,38
12959,8.286,3,Perempuan,rural,8,2,30
12960,5.128,4,Perempuan,rural,2,6,45
12961,13.674,8,Perempuan,urban,2,3,33
12962,2.617,1,Perempuan,rural,4,2,43
12963,3.300,4,Perempuan,urban,4,3,35
12964,0.703,4,Perempuan,urban,0,2,45
12965,0.231,3,Perempuan,rural,1,1,40
12966,20.706,7,Perempuan,urban,1,6,41
12967,3.563,3,Laki-Laki,rural,0,2,42
12968,1.222,4,Laki-Laki,rural,0,3,41
12969,5.643,4,Perempuan,rural,3,3,42
12970,11.978,7,Perempuan,rural,7,2,39
12971,16.840,6,Perempuan,urban,2,0,45
12972,1.982,3,Laki-Laki,rural,4,7,41
12973,0.590,3,Laki-Laki,rural,0,2,48
12974,5.294,2,Laki-Laki,rural,1,0,41
12975,12.186,2,Perempuan,urban,4,3,44
12976,5.259,2,Laki-Laki,urban,2,0,27
12977,2.726,1,Perempuan,rural,3,3,38
12978,1.116,8,Laki-Laki,rural,0,1,37
12979,11.626,13,Laki-Laki,urban,1,1,41
12980,10.722,6,Laki-Laki,urban,5,0,37
12981,0.417,2,Laki-Laki,rural,2,2,45
12982,0.811,3,Laki-Laki,rural,1,2,39
12983,10.821,5,Perempuan,rural,3,7,45
12984,6.465,3,Laki-Laki,rural,1,5,38
12985,58.943,25,Laki-Laki,rural,6,10,37
12986,2.255,6,Perempuan,rural,3,2,39
12987,5.778,4,Perempuan,rural,11,1,30
12988,1.517,2,Perempuan,rural,5,0,41
12989,15.113,7,Perempuan,rural,4,4,38
12990,9.002,8,Laki-Laki,urban,4,3,45
12991,0.915,4,Laki-Laki,urban,2,2,39
12992,1.059,2,Perempuan,rural,1,2,42
12993,5.079,4,Laki-Laki,rural,2,0,47
12994,0.615,3,Perempuan,urban,3,2,25
12995,0.176,2,Laki-Laki,urban,4,8,47
12996,9.396,4,Laki-Laki,rural,0,0,49
12997,32.130,8,Laki-Laki,rural,2,6,42
12998,0.115,1,Laki-Laki,urban,6,2,43
12999,1.124,4,Perempuan,rural,3,0,42
13000,0.458,1,Laki-Laki,rural,1,8,26
13001,3.593,1,Laki-Laki,rural,4,4,36
13002,1.265,2,Laki-Laki,urban,0,1,39
13003,1.132,3,Laki-Laki,urban,0,1,37
13004,3.117,3,Laki-Laki,rural,3,4,41
13005,2.432,5,Perempuan,rural,4,2,43
13006,12.241,9,Perempuan,urban,3,2,39
13007,2.239,6,Laki-Laki,urban,3,2,38
13008,2.483,1,Laki-Laki,rural,2,1,47
13009,3.064,3,Laki-Laki,rural,1,1,37
13010,7.947,3,Laki-Laki,rural,0,2,36
13011,2.717,0,Perempuan,rural,3,1,43
13012,29.116,16,Perempuan,urban,6,6,36
13013,0.070,2,Laki-Laki,urban,1,5,43
13014,11.715,10,Perempuan,rural,9,4,38
13015,1.198,4,Laki-Laki,urban,1,0,40
13016,8.847,10,Perempuan,urban,3,3,46
13017,1.880,1,Perempuan,rural,0,2,41
13018,4.807,2,Perempuan,rural,0,0,38
13019,3.044,3,Perempuan,urban,2,4,51
13020,3.116,6,Laki-Laki,urban,6,2,33
13021,7.636,3,Laki-Laki,rural,0,1,37
13022,7.319,5,Perempuan,urban,1,0,41
13023,1.494,3,Laki-Laki,rural,1,2,41
13024,10.115,2,Perempuan,urban,1,4,41
13025,0.995,1,Perempuan,rural,3,2,42
13026,1.026,2,Perempuan,urban,4,3,39
13027,4.031,5,Laki-Laki,rural,1,2,37
13028,31.330,13,Perempuan,rural,3,7,41
13029,0.246,1,Perempuan,rural,4,6,36
13030,2.606,1,Perempuan,urban,3,1,47
13031,0.498,2,Perempuan,rural,5,2,45
13032,1.304,0,Perempuan,rural,3,2,37
13033,0.735,2,Perempuan,urban,1,3,47
13034,6.262,7,Laki-Laki,urban,1,0,43
13035,2.300,0,Laki-Laki,rural,2,0,41
13036,4.270,6,Perempuan,rural,2,0,38
13037,1.140,4,Laki-Laki,urban,0,4,39
13038,1.202,1,Laki-Laki,rural,1,1,32
13039,4.512,4,Laki-Laki,rural,0,0,45
13040,1.308,4,Perempuan,rural,1,0,32
13041,0.006,3,Laki-Laki,rural,2,2,38
13042,9.523,6,Perempuan,urban,11,9,37
13043,3.953,10,Laki-Laki,urban,6,2,46
13044,7.599,6,Perempuan,rural,5,5,32
13045,3.996,4,Perempuan,urban,3,0,45
13046,5.444,9,Perempuan,rural,6,1,41
13047,6.165,4,Perempuan,rural,1,0,44
13048,8.279,4,Laki-Laki,rural,1,2,35
13049,29.732,11,Perempuan,rural,2,1,39
13050,1.010,3,Perempuan,rural,1,2,38
13051,15.704,3,Perempuan,rural,6,2,32
13052,0.152,1,Laki-Laki,rural,7,0,41
13053,3.053,6,Perempuan,rural,2,2,32
13054,1.105,1,Laki-Laki,rural,1,2,42
13055,14.916,12,Laki-Laki,rural,2,2,31
13056,0.299,1,Laki-Laki,urban,0,0,47
13057,14.935,4,Perempuan,rural,3,3,32
13058,1.648,5,Laki-Laki,rural,1,1,37
13059,2.180,5,Laki-Laki,rural,1,2,32
13060,1.094,6,Laki-Laki,urban,5,2,38
13061,2.349,1,Laki-Laki,urban,2,1,40
13062,1.815,0,Laki-Laki,urban,0,1,43
13063,2.512,7,Perempuan,rural,5,1,47
13064,20.828,8,Perempuan,urban,4,4,42
13065,4.503,1,Laki-Laki,rural,2,2,48
13066,0.998,3,Laki-Laki,rural,0,2,44
13067,16.630,10,Perempuan,rural,4,3,42
13068,14.783,4,Laki-Laki,rural,1,2,45
13069,14.035,5,Perempuan,urban,2,4,53
13070,8.477,6,Laki-Laki,urban,2,3,30
13071,10.402,9,Laki-Laki,urban,4,1,34
13072,1.711,2,Laki-Laki,urban,5,1,39
13073,4.753,2,Laki-Laki,rural,1,2,33
13074,1.969,4,Laki-Laki,rural,0,0,41
13075,1.541,3,Laki-Laki,rural,4,2,49
13076,20.483,7,Laki-Laki,rural,2,1,37
13077,0.089,3,Laki-Laki,rural,2,3,43
13078,1.324,3,Laki-Laki,rural,0,1,38
13079,3.284,5,Laki-Laki,urban,2,1,47
13080,10.856,3,Perempuan,urban,5,2,38
13081,26.459,8,Laki-Laki,urban,2,2,29
13082,0.749,4,Perempuan,rural,3,3,41
13083,0.891,5,Laki-Laki,rural,5,2,45
13084,14.081,8,Laki-Laki,urban,4,3,44
13085,13.899,6,Laki-Laki,rural,7,2,39
13086,3.179,6,Laki-Laki,rural,0,2,30
13087,4.822,3,Perempuan,urban,5,0,48
13088,8.198,12,Laki-Laki,urban,1,0,46
13089,7.874,9,Laki-Laki,rural,1,2,45
13090,0.572,2,Laki-Laki,urban,3,5,36
13091,1.290,2,Laki-Laki,rural,6,2,39
13092,5.150,3,Laki-Laki,rural,0,0,38
13093,2.210,0,Perempuan,rural,4,0,38
13094,4.978,3,Laki-Laki,urban,0,2,41
13095,6.726,8,Perempuan,urban,5,2,44
13096,10.766,15,Laki-Laki,urban,1,5,38
13097,4.817,6,Perempuan,rural,2,2,36
13098,4.148,5,Laki-Laki,urban,0,2,39
13099,0.458,3,Laki-Laki,rural,0,0,48
13100,0.806,2,Laki-Laki,urban,1,2,41
13101,0.833,0,Perempuan,rural,2,3,38
13102,2.439,3,Laki-Laki,rural,1,0,46
13103,2.625,2,Laki-Laki,urban,2,3,28
13104,6.132,6,Perempuan,rural,5,2,37
13105,11.263,3,Laki-Laki,rural,0,5,42
13106,2.694,2,Laki-Laki,rural,0,3,44
13107,7.432,1,Perempuan,rural,1,3,31
13108,22.088,6,Laki-Laki,rural,2,2,46
13109,8.897,3,Laki-Laki,rural,3,0,47
13110,5.845,8,Perempuan,rural,0,0,34
13111,8.995,2,Laki-Laki,rural,2,1,32
13112,1.090,3,Perempuan,urban,4,4,34
13113,12.949,2,Laki-Laki,rural,1,1,32
13114,2.824,2,Perempuan,urban,2,2,34
13115,0.135,4,Laki-Laki,urban,0,1,43
13116,2.463,5,Perempuan,rural,3,6,46
13117,1.380,2,Perempuan,urban,3,1,36
13118,0.909,11,Perempuan,rural,2,6,33
13119,8.750,1,Laki-Laki,urban,2,0,34
13120,10.653,8,Perempuan,rural,3,2,40
13121,3.585,2,Perempuan,rural,1,3,45
13122,27.234,9,Perempuan,urban,6,2,44
13123,19.591,7,Perempuan,urban,4,3,35
13124,6.135,7,Laki-Laki,urban,3,0,41
13125,1.286,5,Laki-Laki,rural,1,3,37
13126,5.669,4,Laki-Laki,urban,0,4,41
13127,2.100,3,Laki-Laki,rural,1,1,37
13128,3.211,3,Perempuan,rural,2,2,34
13129,0.961,2,Laki-Laki,rural,0,2,34
13130,8.380,7,Perempuan,rural,4,1,45
13131,0.287,4,Perempuan,urban,4,12,35
13132,8.153,4,Laki-Laki,rural,2,1,37
13133,5.542,2,Perempuan,urban,7,3,40
13134,0.726,3,Laki-Laki,urban,0,2,40
13135,9.788,8,Laki-Laki,urban,1,0,31
13136,1.250,6,Perempuan,urban,4,1,42
13137,9.929,5,Laki-Laki,urban,4,0,34
13138,6.519,9,Laki-Laki,rural,4,0,44
13139,13.101,15,Perempuan,urban,6,5,49
13140,5.800,3,Laki-Laki,rural,1,1,42
13141,0.129,3,Laki-Laki,rural,0,8,35
13142,10.948,13,Perempuan,rural,2,2,35
13143,3.793,1,Laki-Laki,urban,0,5,41
13144,12.767,6,Laki-Laki,urban,4,0,55
13145,0.211,2,Perempuan,rural,4,2,36
13146,2.840,6,Perempuan,rural,3,3,37
13147,7.435,3,Laki-Laki,rural,1,1,42
13148,34.315,13,Laki-Laki,rural,5,3,51
13149,4.465,6,Laki-Laki,rural,2,0,35
13150,0.997,2,Perempuan,urban,2,2,43
13151,0.582,7,Laki-Laki,rural,8,4,42
13152,3.092,2,Perempuan,rural,2,0,32
13153,1.269,2,Laki-Laki,rural,1,2,34
13154,3.140,9,Perempuan,rural,6,1,43
13155,1.204,2,Perempuan,urban,4,3,31
13156,3.470,0,Laki-Laki,rural,0,3,43
13157,0.338,5,Laki-Laki,urban,2,1,38
13158,0.602,4,Perempuan,rural,2,2,39
13159,5.503,4,Perempuan,rural,1,1,44
13160,14.110,7,Laki-Laki,rural,3,2,43
13161,1.586,2,Laki-Laki,urban,2,2,35
13162,0.261,2,Laki-Laki,rural,1,1,46
13163,2.173,0,Perempuan,rural,3,1,38
13164,2.092,2,Perempuan,urban,3,3,35
13165,3.022,1,Laki-Laki,rural,1,3,39
13166,8.148,7,Laki-Laki,rural,3,9,32
13167,4.647,5,Laki-Laki,urban,4,4,37
13168,7.115,1,Perempuan,rural,7,0,45
13169,3.806,2,Laki-Laki,urban,0,2,39
13170,6.702,4,Laki-Laki,rural,0,0,34
13171,9.530,9,Laki-Laki,urban,9,6,40
13172,13.244,9,Laki-Laki,rural,6,0,38
13173,0.879,1,Laki-Laki,rural,1,2,37
13174,1.544,5,Laki-Laki,rural,0,1,43
13175,0.380,4,Perempuan,rural,3,3,49
13176,0.339,3,Perempuan,urban,0,2,41
13177,5.439,6,Perempuan,rural,7,2,35
13178,1.774,0,Laki-Laki,rural,1,2,29
13179,1.655,3,Perempuan,urban,1,0,26
13180,0.072,3,Laki-Laki,urban,3,1,34
13181,0.574,6,Laki-Laki,rural,2,2,39
13182,1.235,2,Perempuan,rural,3,1,31
13183,40.291,15,Perempuan,urban,3,8,43
13184,8.811,2,Perempuan,urban,3,2,43
13185,24.239,6,Laki-Laki,rural,1,2,36
13186,4.119,2,Laki-Laki,rural,2,4,46
13187,0.288,4,Perempuan,urban,3,2,38
13188,0.122,3,Perempuan,rural,1,2,33
13189,8.729,5,Laki-Laki,urban,4,1,35
13190,2.139,4,Perempuan,urban,2,0,46
13191,24.688,14,Laki-Laki,rural,0,1,40
13192,1.070,5,Perempuan,rural,1,2,46
13193,0.798,6,Laki-Laki,rural,1,0,42
13194,5.292,1,Laki-Laki,rural,3,3,36
13195,4.416,2,Laki-Laki,rural,0,0,35
13196,9.242,3,Perempuan,rural,9,2,26
13197,2.901,1,Perempuan,rural,5,1,37
13198,1.092,2,Perempuan,rural,5,3,35
13199,7.004,1,Laki-Laki,rural,0,4,41
13200,10.222,7,Perempuan,rural,3,2,37
13201,1.820,5,Laki-Laki,rural,2,2,35
13202,3.309,2,Perempuan,urban,5,2,39
13203,24.757,10,Laki-Laki,rural,2,3,38
13204,2.863,3,Laki-Laki,rural,1,6,47
13205,2.790,1,Perempuan,urban,1,1,39
13206,5.785,3,Laki-Laki,urban,1,1,33
13207,17.378,3,Laki-Laki,urban,1,4,34
13208,1.274,4,Perempuan,urban,4,7,46
13209,1.562,3,Perempuan,rural,4,1,39
13210,3.474,3,Perempuan,rural,0,2,48
13211,7.624,2,Perempuan,rural,2,2,40
13212,2.883,3,Laki-Laki,rural,1,4,34
13213,3.451,3,Perempuan,rural,4,4,30
13214,5.079,5,Perempuan,rural,1,0,38
13215,4.100,0,Perempuan,rural,2,3,37
13216,0.122,0,Perempuan,urban,5,8,34
13217,8.565,4,Perempuan,rural,1,1,39
